stitle,xpostDate,xbody,xcreatedDate,xAddress,GTag_longitude,GTag_latitude
臺北市士林區福林國民小學,2011/12/14 下午 05:01:00,座數：23，特優級：0，優等級：23，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區福志路75號,121.529656,25.098594
臺北市立福安國民中學,2011/12/14 下午 05:01:00,座數：22，特優級：0，優等級：22，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區延平北路七段250號,121.487902,25.103056
台灣麥當勞天母分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區天母西路9號1樓及地下1樓,121.528971,25.11856
摩斯漢堡忠誠店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區忠誠路一段188號1樓,121.530115,25.108188
摩斯漢堡福林店,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市士林區福林路189號1樓,121.53252,25.096938
公有雙連市場,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區民生西路198號,121.515851,25.056947
臺北市立忠孝國民中學,2011/12/14 下午 05:01:00,座數：27，特優級：0，優等級：27，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區西寧北路32號,121.508196,25.051345
重慶北路派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區重慶北路三段320之2號,121.513685,25.075478
國稅局大同稽徵所,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區昌吉街57號3樓,121.515458,25.066028
肯德基承德分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大同區承德路一段38號1樓,121.516702,25.050888
市民大道地下停車場敦延段,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區(敦化南路-延吉街(地下)),121.5500519,25.044522
明曜百貨,2011/12/14 下午 05:01:00,座數：16，特優級：16，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區忠孝東路四段200號,121.551962,25.041348
崇光百貨敦化分館,2011/12/14 下午 05:01:00,座數：12，特優級：12，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區敦化南路一段246號,121.5484,25.040184
臺北市大安區金華國民小學,2011/12/14 下午 05:01:00,座數：21，特優級：0，優等級：21，普通級：0，加強級：0,2011/12/28 上午 06:27:00,臺北市大安區愛國東路79巷11號,121.528283,25.032073
稅捐稽徵處大安分處,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區新生南路二段86號,121.534607,25.026441
丹堤咖啡台大分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區羅斯福路三段327號1，2樓,121.5321721,25.0169941
丹堤咖啡捷運大安店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區信義路三段184號1樓,121.542585,25.033311
必勝客光復店,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市大安區忠孝東路四段343號1樓,121.557469,25.041579
大安8號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市大安區臨江街112巷旁巷內,121.555257,25.029933
劍潭公園,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區中山北路四段劍潭公園,121.524493,25.080501
中油大直站,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區明水路661號,121.550653,25.084249
市民大道地下停車場公中段,2011/12/14 下午 05:01:00,座數：4，特優級：0，優等級：4，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區公園路-中山北路間地下,121.519594,25.04822
花博公園,2011/12/14 下午 05:01:00,座數：28，特優級：0，優等級：28，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區玉門街1號,121.520548,25.070634
臺北市中山區永安國民小學,2011/12/14 下午 05:01:00,座數：20，特優級：0，優等級：20，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區明水路397巷19弄11號,121.54771,25.078666
臺北市中山區吉林國民小學,2011/12/14 下午 05:01:00,座數：29，特優級：0，優等級：29，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區長春路116號,121.529321,25.054652
肯德基雙連分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區中山北路二段109號1，2樓,121.523182,25.059965
維多利麗酒店,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區敬業四路168號,121.558713,25.084325
國賓長春戲院,2011/12/14 下午 05:01:00,座數：5，特優級：5，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區長春路172號1、2樓及Ｂ1,121.533823,25.05458
中山23號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區北安路729巷附近自強遂道登山步道入口前,121.55055,25.086345
中油林森北路站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:28:00,臺北市中正區林森北路11號,121.523887,25.046145
捷運善導寺站,2011/12/14 下午 05:01:00,座數：2，特優級：1，優等級：1，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:28:00,臺北市中正區忠孝東路一段58號,121.523133,25.044746
寶藏巖,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區汀州路三段230巷23號,121.533343,25.01081
郵政博物館,2011/12/14 下午 05:01:00,座數：12，特優級：12，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區重慶南路二段45號,121.514696,25.031731
臺北市立建國高級中學,2011/12/14 下午 05:01:00,座數：25，特優級：0，優等級：25，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區南海路56號,121.51286,25.031232
外交部領事事務局,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區濟南路一段2-2號,121.520097,25.042513
臺北市稅捐稽徵處,2011/12/14 下午 05:01:00,座數：12，特優級：12，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區北平東路7-2號,121.523342,25.046631
統一星巴克咖啡站前店,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區忠孝西路一段36號,121.517056,25.046054
中正5號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區南海路100巷內（南海路紹安街口）,121.508447,25.028252
中油東湖站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區康寧路三段225號,121.608303,25.072008
康樂立體停車場,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區康樂街138號,121.619142,25.072277
竹月寺,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區環山路二段50巷14弄臨14之7號,121.572842,25.087924
臺北市內湖區新湖國民小學,2011/12/14 下午 05:01:00,座數：14，特優級：3，優等級：11，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區民權東路六段138號,121.588388,25.068781
臺北市立麗山高級中學,2011/12/14 下午 05:01:00,座數：29，特優級：0，優等級：29，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區環山路二段100號,121.577561,25.084083
臺北市私立達人女子高級中學,2011/12/14 下午 05:01:00,座數：9，特優級：3，優等級：6，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區內湖路二段314號,121.587367,25.081026
港墘派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市內湖區內湖路一段550號,121.577192,25.079001
萬芳公園,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區萬芳社區萬和街20號,121.568252,25.001252
捷運動物園站,2011/12/14 下午 05:01:00,座數：3，特優級：3，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:29:00,臺北市文山區新光路二段32號,121.579498,24.998171
木柵公園游泳池,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區文山區興隆路四段50號,121.560505,24.986902
臺北市文山區立永建國民小學,2011/12/14 下午 05:01:00,座數：8，特優級：7，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區試院路2號,121.549922,24.987649
臺北市立木柵高級工業職業學校,2011/12/14 下午 05:01:00,座數：36，特優級：9，優等級：27，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市文山區木柵路四段77號,121.572444,24.996905
臺北市私立滬江高級中學,2011/12/14 下午 05:01:00,座數：24，特優級：4，優等級：20，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區羅斯福路六段336號,121.539241,24.989037
萬芳派出所,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區萬美街一段50號,121.567089,25.002343
台灣麥當勞台北指南分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區指南路二段67號,121.574841,24.987928
文山9號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:30:00,臺北市文山區保儀路76號旁（集應廟廣場）,121.568541,24.987286
台塑承德加油站,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：0，普通級：1，加強級：0,2011/12/28 上午 06:30:00,臺北市北投區承德路七段303號,121.504031,25.116722
捷運唭哩岸站,2011/12/14 下午 05:01:00,座數：2，特優級：2，優等級：0，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:30:00,臺北市北投區東華街二段301號,121.506252,25.120872
凱達格蘭文化館,2011/12/14 下午 05:01:00,座數：2，特優級：0，優等級：2，普通級：0，加強級：0，無障礙設施,2011/12/28 上午 06:30:00,臺北市北投區中山路3-1號,121.505443,25.137163
國稅局松山稽徵所,2011/12/14 下午 05:01:00,座數：4，特優級：4，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市松山區南京東路三段131號4樓,121.540676,25.052141
三商巧福民權分公司,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區民權西路45號,121.520962,25.063025
海霸王(北區),2011/12/14 下午 05:01:00,座數：6，特優級：0，優等級：6，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區中山北路三段59號,121.523226,25.068714
頂呱呱炸雞民權店,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區民權西路54之1號1樓,121.52047,25.062618
中山9號,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中山區龍江路179巷15之5號旁,121.541511,25.055237
逸仙公園,2011/12/14 下午 05:01:00,座數：1，特優級：1，優等級：0，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中正區中山北路、北平西路交叉口,121.525592,25.046059
台北地下街,2011/12/14 下午 05:01:00,座數：18，特優級：1，優等級：17，普通級：0，加強級：0,2011/12/28 上午 06:28:00,臺北市中正區市民大道一段100號地下街,121.517555,25.048471
財團法人台北市臺灣省城隍廟,2011/12/14 下午 05:01:00,座數：1，特優級：0，優等級：1，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區武昌街一段14號,121.512715,25.044038
臺北市中正區忠義國民小學,2011/12/14 下午 05:01:00,座數：13，特優級：10，優等級：3，普通級：0，加強級：0,2011/12/28 上午 06:29:00,臺北市中正區中華路二段307巷17號,121.506242,25.029642
